id,orderdate,status,onlineorderflag,customerid,salesperson_id,salesterritory_id,currencyrateid,totaldue,rowguid,modifieddate
60657,2013-11-22 00:00:00.000000,5,true,23258,,4,,16.5529,f611c223-0423-414e-af25-e361801fc3d1,2013-11-29 00:00:00.000000
60658,2013-11-22 00:00:00.000000,5,true,21245,,4,,25.3377,c44bbda5-92b7-4b64-980e-3cce6524670f,2013-11-29 00:00:00.000000
60659,2013-11-22 00:00:00.000000,5,true,14724,,6,10338,19.0834,b677a6fe-85cc-4ab1-9af0-d08a4bd64c74,2013-11-29 00:00:00.000000
60660,2013-11-22 00:00:00.000000,5,true,23245,,6,10338,44.1779,46260cdb-db92-4771-95e5-f9a0e7aaf3d2,2013-11-29 00:00:00.000000
60661,2013-11-22 00:00:00.000000,5,true,15403,,4,,44.1779,e8151913-ec55-4f2c-8ed3-355a3abaa749,2013-11-29 00:00:00.000000
60662,2013-11-22 00:00:00.000000,5,true,15277,,4,,106.5662,63d804bd-8073-45c8-a231-6710b822ea18,2013-11-29 00:00:00.000000
60663,2013-11-22 00:00:00.000000,5,true,14989,,7,,35.6584,73d12586-e274-4a33-88df-6ce86d284493,2013-11-29 00:00:00.000000
60664,2013-11-22 00:00:00.000000,5,true,14805,,8,,112.1133,922d2e93-e452-4f9d-8d6d-6c717fd4771f,2013-11-29 00:00:00.000000
60665,2013-11-22 00:00:00.000000,5,true,13819,,7,,38.675,6e8f5a16-d818-413a-ae60-ef5563ee8ef5,2013-11-29 00:00:00.000000
60666,2013-11-22 00:00:00.000000,5,true,29372,,7,,44.189,3d409339-781c-4e63-baab-32ec8c06935a,2013-11-29 00:00:00.000000
60667,2013-11-22 00:00:00.000000,5,true,17935,,8,,70.6869,08a1e85c-def8-4fd6-af22-dd9a7f25b624,2013-11-29 00:00:00.000000
60668,2013-11-22 00:00:00.000000,5,true,19495,,7,,43.0729,9757ff20-0d09-48ca-9587-e1dfb27b73ec,2013-11-29 00:00:00.000000
60669,2013-11-22 00:00:00.000000,5,true,23761,,7,,76.2119,59caae85-c07d-4689-b844-354b904a5b59,2013-11-29 00:00:00.000000
60670,2013-11-22 00:00:00.000000,5,true,12799,,8,,44.1779,ade6e63d-7ad1-471f-b3e5-c3b75511dc61,2013-11-29 00:00:00.000000
60671,2013-11-22 00:00:00.000000,5,true,11279,,1,,46.7194,3157978c-b166-4ca0-87e2-29d596623334,2013-11-29 00:00:00.000000
60672,2013-11-22 00:00:00.000000,5,true,13756,,6,10338,109.9144,0bd05596-bec0-48e1-9f7f-a74cac50ebda,2013-11-29 00:00:00.000000
60673,2013-11-22 00:00:00.000000,5,true,12097,,6,10338,62.9629,014c9f75-b036-43d5-8369-896e18d9b025,2013-11-29 00:00:00.000000
60674,2013-11-22 00:00:00.000000,5,true,14567,,6,10338,55.5042,45a3fa17-061a-4418-bdbb-cca6f2e50067,2013-11-29 00:00:00.000000
60675,2013-11-22 00:00:00.000000,5,true,12204,,1,,107.1408,1f0cbb8d-9902-49e4-8589-313e7b687cbd,2013-11-29 00:00:00.000000
60676,2013-11-22 00:00:00.000000,5,true,16012,,6,10338,26.8184,273fb329-b6b8-4e15-b6c6-3af687d049c7,2013-11-29 00:00:00.000000
60677,2013-11-22 00:00:00.000000,5,true,17483,,6,10338,35.6031,1acfa078-2d16-43ff-a63c-90e769bfb510,2013-11-29 00:00:00.000000
60678,2013-11-22 00:00:00.000000,5,true,12278,,8,,55.239,1f735998-7f93-43b4-948a-30889fba00a9,2013-11-29 00:00:00.000000
60679,2013-11-22 00:00:00.000000,5,true,19657,,1,,835.6673,69923b25-3e6e-4f0f-9ad8-f46d7450839a,2013-11-29 00:00:00.000000
60680,2013-11-22 00:00:00.000000,5,true,13978,,1,,2576.8048,a6baa158-59d6-46ef-925a-d8caab472457,2013-11-29 00:00:00.000000
60681,2013-11-22 00:00:00.000000,5,true,13999,,4,,2535.964,3b1b2af1-c415-4908-ba25-eede3dede014,2013-11-29 00:00:00.000000
60682,2013-11-22 00:00:00.000000,5,true,11777,,4,,2582.6723,f358e61a-15f6-4975-a470-946de1be1d97,2013-11-29 00:00:00.000000
60683,2013-11-22 00:00:00.000000,5,true,19951,,9,10336,2699.9018,f25236b6-7ecf-4315-a27e-0ff2b2f278f1,2013-11-29 00:00:00.000000
60684,2013-11-22 00:00:00.000000,5,true,23408,,9,10336,1961.8944,2a1e1460-df3c-4989-b9e5-2db5a467d504,2013-11-29 00:00:00.000000
60685,2013-11-22 00:00:00.000000,5,true,20227,,9,10336,2735.9248,c444d625-7443-41ec-8031-f90418b7d33a,2013-11-29 00:00:00.000000
60686,2013-11-22 00:00:00.000000,5,true,19979,,9,10336,2776.1136,9faec269-da7d-4473-9e56-5a5df1574cd0,2013-11-29 00:00:00.000000
60687,2013-11-22 00:00:00.000000,5,true,25037,,9,10336,1297.8004,af3423ed-59a0-46ae-8956-26e8f294a29c,2013-11-29 00:00:00.000000
60688,2013-11-22 00:00:00.000000,5,true,29011,,4,,835.7447,c2d68a20-4967-4fcc-8406-4fe01671f07f,2013-11-29 00:00:00.000000
60689,2013-11-22 00:00:00.000000,5,true,26546,,4,,857.8447,0b22b2dd-02a2-46f6-9874-67b40092a331,2013-11-29 00:00:00.000000
60690,2013-11-22 00:00:00.000000,5,true,25412,,1,,1352.3432,4ec5b650-38ff-4cd9-af83-dbcdcf95ec91,2013-11-29 00:00:00.000000
60691,2013-11-22 00:00:00.000000,5,true,25401,,4,,2644.3313,1b57b4b0-12a9-4bdd-b6e2-73c6b4576823,2013-11-29 00:00:00.000000
60692,2013-11-22 00:00:00.000000,5,true,17669,,1,,690.5698,882ed5c1-3416-4ae1-81ec-25155d3abb72,2013-11-29 00:00:00.000000
60693,2013-11-22 00:00:00.000000,5,true,22294,,4,,718.7473,4e381f4f-dbc5-4d3a-a679-7fcddcc521ad,2013-11-29 00:00:00.000000
60694,2013-11-22 00:00:00.000000,5,true,19113,,6,10338,1308.8283,2be51e4d-3775-4943-b9a1-cafd077c3fc8,2013-11-29 00:00:00.000000
60695,2013-11-22 00:00:00.000000,5,true,17464,,1,,1972.3808,05037f44-365d-4c04-ab87-f7d0ee127cbe,2013-11-29 00:00:00.000000
60696,2013-11-22 00:00:00.000000,5,true,20673,,4,,1939.2529,80888677-0440-4801-84e4-33755e3b0aed,2013-11-29 00:00:00.000000
60697,2013-11-23 00:00:00.000000,5,true,17065,,9,10347,927.6254,8aafbe21-f926-4953-bf0b-577b2a4ef76c,2013-11-30 00:00:00.000000
60698,2013-11-23 00:00:00.000000,5,true,13592,,7,,2602.2529,478c470d-ef18-4ba9-a8f6-363b1f1b2347,2013-11-30 00:00:00.000000
60699,2013-11-23 00:00:00.000000,5,true,11142,,6,10349,76.2119,e76eeb78-708d-4b99-9e39-e90de1d55b39,2013-11-30 00:00:00.000000
60700,2013-11-23 00:00:00.000000,5,true,11814,,1,,65.1729,0ca7bbd7-1a5c-4e46-83aa-6a2494aa35ca,2013-11-30 00:00:00.000000
60701,2013-11-23 00:00:00.000000,5,true,12351,,9,10347,103.2954,97790d7d-5947-4c44-8760-e6222871bcf9,2013-11-30 00:00:00.000000
60702,2013-11-23 00:00:00.000000,5,true,17094,,10,10352,905.5254,b74f2de3-7607-4331-8e3d-65f0dd35bac8,2013-11-30 00:00:00.000000
60703,2013-11-23 00:00:00.000000,5,true,15661,,10,10352,927.6033,740e8f03-7e38-483f-80c0-8d0f4a6b67e0,2013-11-30 00:00:00.000000
60704,2013-11-23 00:00:00.000000,5,true,11192,,1,,43.0729,86f6b60e-4ad7-4eba-9eb2-a46591e6ec9f,2013-11-30 00:00:00.000000
60705,2013-11-23 00:00:00.000000,5,true,11260,,4,,43.0729,ab45a599-ace7-477c-950f-a9e97b1d6594,2013-11-30 00:00:00.000000
60706,2013-11-23 00:00:00.000000,5,true,26346,,4,,71.7919,c22b7fd2-2918-4f18-afe8-e70521df5cfe,2013-11-30 00:00:00.000000
60707,2013-11-23 00:00:00.000000,5,true,27030,,1,,23.7465,701c8875-00a4-4266-92bc-da6549380846,2013-11-30 00:00:00.000000
60708,2013-11-23 00:00:00.000000,5,true,26702,,1,,76.2119,7af115f0-10ee-477d-ab4c-a5aaf22771e2,2013-11-30 00:00:00.000000
60709,2013-11-23 00:00:00.000000,5,true,23483,,4,,35.6694,6bf0d893-fa40-44a4-9ce2-0cd7feeb92c6,2013-11-30 00:00:00.000000
60710,2013-11-23 00:00:00.000000,5,true,25843,,1,,30.1444,a8c906a8-06e8-4fff-9160-de434329045f,2013-11-30 00:00:00.000000
60711,2013-11-23 00:00:00.000000,5,true,22361,,4,,38.6529,11e96142-183b-45e4-9f13-2ba38c50dc2b,2013-11-30 00:00:00.000000
60712,2013-11-23 00:00:00.000000,5,true,16964,,6,10349,16.5529,d9016de5-750c-4faf-82b7-f1cdbf895f80,2013-11-30 00:00:00.000000
60713,2013-11-23 00:00:00.000000,5,true,19805,,4,,77.339,8f032997-7c60-4c80-8ef4-4c06a9a11887,2013-11-30 00:00:00.000000
60714,2013-11-23 00:00:00.000000,5,true,20464,,1,,25.3377,95e56496-e707-42f0-b185-57825aa5a9b4,2013-11-30 00:00:00.000000
60715,2013-11-23 00:00:00.000000,5,true,12147,,6,10349,15.4479,4d415044-5be7-488f-ac2e-1619bec2d430,2013-11-30 00:00:00.000000
60716,2013-11-23 00:00:00.000000,5,true,15505,,1,,8.0444,ef74e4f8-ff18-4e55-b953-d6b9960598b8,2013-11-30 00:00:00.000000
60717,2013-11-23 00:00:00.000000,5,true,16242,,4,,8.0444,25f41f95-11a7-4d93-a288-89574fdae9af,2013-11-30 00:00:00.000000
60718,2013-11-23 00:00:00.000000,5,true,15681,,10,10352,79.0959,5a877773-5685-49a6-9cdd-dd5f2db410df,2013-11-30 00:00:00.000000
60719,2013-11-23 00:00:00.000000,5,true,28545,,7,,146.9319,54a202b1-3c34-445b-bdb0-202ec7b02780,2013-11-30 00:00:00.000000
60720,2013-11-23 00:00:00.000000,5,true,26367,,7,,86.7204,61e6f59c-89f4-4f22-8263-fd127daba4cf,2013-11-30 00:00:00.000000
60721,2013-11-23 00:00:00.000000,5,true,21058,,7,,76.7533,6005743e-f217-46c1-a67a-0d61cadee1be,2013-11-30 00:00:00.000000
60722,2013-11-23 00:00:00.000000,5,true,24556,,7,,6.9394,e8f817a2-5724-40eb-b460-e3732e8688b8,2013-11-30 00:00:00.000000
60723,2013-11-23 00:00:00.000000,5,true,24543,,7,,59.6479,16f9c18a-809f-4e40-9fa5-e7a2ea2aeb17,2013-11-30 00:00:00.000000
60724,2013-11-23 00:00:00.000000,5,true,16591,,10,10352,5.514,dd9e676d-6ee9-4def-876f-6a2bd740e8ba,2013-11-30 00:00:00.000000
60725,2013-11-23 00:00:00.000000,5,true,13566,,8,,15.4479,8818f3c0-dc28-47a5-9432-db6334b90989,2013-11-30 00:00:00.000000
60726,2013-11-23 00:00:00.000000,5,true,14574,,6,10349,71.0073,cf66ccd3-69f7-47b5-81b3-311ab5739a36,2013-11-30 00:00:00.000000
60727,2013-11-23 00:00:00.000000,5,true,12797,,4,,62.9519,acdf5416-95dd-47ab-8941-f1e648c9e2f6,2013-11-30 00:00:00.000000
60728,2013-11-23 00:00:00.000000,5,true,11407,,8,,59.659,440a6829-fd49-4785-9ba2-28c250deda2d,2013-11-30 00:00:00.000000
60729,2013-11-23 00:00:00.000000,5,true,14495,,4,,927.6254,c5969a73-c48e-464f-a5c3-a662b6e0dd5b,2013-11-30 00:00:00.000000
60730,2013-11-23 00:00:00.000000,5,true,14565,,4,,888.9504,db6ae964-c5d7-45a5-a483-342276494cbb,2013-11-30 00:00:00.000000
60731,2013-11-23 00:00:00.000000,5,true,14386,,4,,1014.3458,67977dc5-fd80-468d-aba0-f9c0bfd27627,2013-11-30 00:00:00.000000
60732,2013-11-23 00:00:00.000000,5,true,15893,,1,,713.7748,f904b808-afab-4230-adde-ac3074c2957a,2013-11-30 00:00:00.000000
60733,2013-11-23 00:00:00.000000,5,true,13977,,1,,2591.4681,f461d319-8cca-48a3-b06d-092d841fd34f,2013-11-30 00:00:00.000000
60734,2013-11-23 00:00:00.000000,5,true,13658,,1,,2590.4073,d3d589bb-46f6-4726-b2c5-aadd75a046da,2013-11-30 00:00:00.000000
60735,2013-11-23 00:00:00.000000,5,true,11779,,1,,2535.964,8261305e-7a5f-4f68-bbf3-78b4bc870a51,2013-11-30 00:00:00.000000
60736,2013-11-23 00:00:00.000000,5,true,14290,,1,,2626.5408,f0e42e2c-e3f1-4026-be60-a7061a2f1f32,2013-11-30 00:00:00.000000
60737,2013-11-23 00:00:00.000000,5,true,14929,,10,10352,820.2968,8b2af90a-01b0-4ddb-85b4-1170b90c1c21,2013-11-30 00:00:00.000000
60738,2013-11-23 00:00:00.000000,5,true,14947,,10,10352,867.7786,7acf1dc4-f210-4348-8c59-0933e83bd7c9,2013-11-30 00:00:00.000000
60739,2013-11-23 00:00:00.000000,5,true,18626,,8,,1424.7097,1fd7fd02-0e9b-4420-9ae6-8cf63190e89e,2013-11-30 00:00:00.000000
60740,2013-11-23 00:00:00.000000,5,true,19311,,8,,1381.0732,b02e70cd-5797-46c8-b17f-b6f2b0c9885a,2013-11-30 00:00:00.000000
60741,2013-11-23 00:00:00.000000,5,true,11134,,9,10347,850.2865,ecbe8251-de78-4ef7-bc5e-7f8795f8c483,2013-11-30 00:00:00.000000
60742,2013-11-23 00:00:00.000000,5,true,20238,,9,10347,2699.9018,754ad9bd-716c-47f2-8cce-3eeb204f62fa,2013-11-30 00:00:00.000000
60743,2013-11-23 00:00:00.000000,5,true,19959,,9,10347,2738.5657,ba8a7191-a3ca-4dd8-90b4-94af4929cdd7,2013-11-30 00:00:00.000000
60744,2013-11-23 00:00:00.000000,5,true,28324,,9,10347,606.6229,1172a8eb-a52a-4196-acc5-2f0554f42729,2013-11-30 00:00:00.000000
60745,2013-11-23 00:00:00.000000,5,true,22411,,9,10347,650.8008,ee389f3f-e4be-41c9-b58f-574efffd99ca,2013-11-30 00:00:00.000000
60746,2013-11-23 00:00:00.000000,5,true,27354,,9,10347,596.689,8a79a673-da05-42f3-8cc1-c41be3e8ab20,2013-11-30 00:00:00.000000
60747,2013-11-23 00:00:00.000000,5,true,11108,,9,10347,2673.0613,29806ef6-162f-4b8e-a4b4-3abc56e207d8,2013-11-30 00:00:00.000000
60748,2013-11-23 00:00:00.000000,5,true,26581,,1,,830.2307,54abddee-e956-48af-a866-67950e158bc5,2013-11-30 00:00:00.000000
60749,2013-11-23 00:00:00.000000,5,true,26600,,4,,830.2307,87653165-3c5f-4002-b152-871713074e50,2013-11-30 00:00:00.000000
60750,2013-11-23 00:00:00.000000,5,true,26608,,4,,895.4036,a7b9ef82-0b55-48fe-a953-2fc3207877d9,2013-11-30 00:00:00.000000
60751,2013-11-23 00:00:00.000000,5,true,26513,,1,,858.9607,c82a3b28-88b1-4db0-a48a-e6147c2fd7db,2013-11-30 00:00:00.000000
60752,2013-11-23 00:00:00.000000,5,true,25623,,1,,2649.8453,e262df3d-4dc5-4d7b-846c-1bdd80617b4e,2013-11-30 00:00:00.000000
60753,2013-11-23 00:00:00.000000,5,true,22295,,4,,663.5083,ea5ef91d-73aa-4fd7-aafc-de7cfcee2a08,2013-11-30 00:00:00.000000
60754,2013-11-23 00:00:00.000000,5,true,20194,,4,,1297.8004,ef54d851-e54c-4e0d-a527-e22ccc9a3ce5,2013-11-30 00:00:00.000000
60755,2013-11-23 00:00:00.000000,5,true,20197,,1,,1265.7554,2d346d98-f7aa-4d6b-949a-1b814df0a94a,2013-11-30 00:00:00.000000
60756,2013-11-23 00:00:00.000000,5,true,20291,,4,,1272.6948,cddb874a-967f-415b-a19e-0c55574f46d8,2013-11-30 00:00:00.000000
60757,2013-11-23 00:00:00.000000,5,true,22644,,8,,666.8565,7e8cf2a0-600d-4468-b59f-9fe1d0664ca9,2013-11-30 00:00:00.000000
60758,2013-11-23 00:00:00.000000,5,true,26866,,10,10352,680.0833,dc548d04-ebee-4713-9135-1742421819fb,2013-11-30 00:00:00.000000
60759,2013-11-23 00:00:00.000000,5,true,26890,,10,10352,650.8008,af9baf5f-affd-4f0b-b3bb-1f52f3d4e505,2013-11-30 00:00:00.000000
60760,2013-11-23 00:00:00.000000,5,true,25734,,8,,2634.3974,558fa3d9-e10e-41d0-8838-59697b55dfcb,2013-11-30 00:00:00.000000
60761,2013-11-23 00:00:00.000000,5,true,14218,,9,10347,1418.6211,90cbdf26-5149-4d91-88e7-944a0bc51334,2013-11-30 00:00:00.000000
60762,2013-11-23 00:00:00.000000,5,true,14012,,9,10347,858.9607,ccc51a44-2cae-4f73-80c8-6e57cd0bd497,2013-11-30 00:00:00.000000
60763,2013-11-23 00:00:00.000000,5,true,14287,,9,10347,820.2968,174850ca-7a6b-42dd-80fa-113ef12a5565,2013-11-30 00:00:00.000000
60764,2013-11-23 00:00:00.000000,5,true,11080,,9,10347,2728.3003,e2a6ffa8-2f9e-44f6-817d-a211d53ff904,2013-11-30 00:00:00.000000
60765,2013-11-24 00:00:00.000000,5,true,14713,,8,,2547.0029,248ca7b4-3439-4bcd-a79e-4defe4af02e3,2013-12-01 00:00:00.000000
60766,2013-11-24 00:00:00.000000,5,true,12473,,10,10363,2574.6279,cbc87ac3-ff02-4b1a-bbfc-d62716c455d4,2013-12-01 00:00:00.000000
60767,2013-11-24 00:00:00.000000,5,true,12332,,7,,2552.5169,80662317-79d8-403a-9ec9-f43370514b3b,2013-12-01 00:00:00.000000
60768,2013-11-24 00:00:00.000000,5,true,14860,,9,10358,30.1444,e9fb5de0-d081-43a5-adcb-d9de948fb80d,2013-12-01 00:00:00.000000
60769,2013-11-24 00:00:00.000000,5,true,15235,,9,10358,80.5877,ddce2c0a-f100-4712-9438-eb831951e436,2013-12-01 00:00:00.000000
60770,2013-11-24 00:00:00.000000,5,true,24267,,9,10358,25.3377,6b6dcb8a-487d-4ff5-a537-afce227f9085,2013-12-01 00:00:00.000000
60771,2013-11-24 00:00:00.000000,5,true,11366,,9,10358,55.239,9e3b1e39-5e7a-43cb-ae99-5dbe23b4889b,2013-12-01 00:00:00.000000
60772,2013-11-24 00:00:00.000000,5,true,11121,,9,10358,8.7848,474c60a2-233d-4495-ab0f-1fcb448030fe,2013-12-01 00:00:00.000000
60773,2013-11-24 00:00:00.000000,5,true,24852,,10,10363,2715.3497,3d3ddc91-f655-4587-9578-f272a8e09960,2013-12-01 00:00:00.000000
60774,2013-11-24 00:00:00.000000,5,true,25307,,8,,1944.7669,8ef50685-e206-47ec-9cd6-aca88e4c7410,2013-12-01 00:00:00.000000
60775,2013-11-24 00:00:00.000000,5,true,17795,,10,10363,596.689,5d42bc63-0710-47eb-bead-cb19a42a78f1,2013-12-01 00:00:00.000000
60776,2013-11-24 00:00:00.000000,5,true,13836,,8,,885.9559,8f83d776-f664-4c68-a29b-2a1812581db1,2013-12-01 00:00:00.000000
60777,2013-11-24 00:00:00.000000,5,true,16562,,10,10363,905.5254,75a385c8-0780-4da2-ba08-724467d0bc9e,2013-12-01 00:00:00.000000
60778,2013-11-24 00:00:00.000000,5,true,26804,,4,,48.8631,aefed4c5-4e14-4ea0-b8b9-39ae0b6e003c,2013-12-01 00:00:00.000000
60779,2013-11-24 00:00:00.000000,5,true,11203,,6,10360,168.2584,7c1a8a07-5a70-42ce-abfb-ecd27c599333,2013-12-01 00:00:00.000000
60780,2013-11-24 00:00:00.000000,5,true,19801,,6,10360,63.0845,688cd3d3-5f8a-4fe9-beda-c4985f868d2c,2013-12-01 00:00:00.000000
60781,2013-11-24 00:00:00.000000,5,true,25069,,1,,79.0959,8a2c9f35-5082-47a9-a389-5fd43f9e7372,2013-12-01 00:00:00.000000
60782,2013-11-24 00:00:00.000000,5,true,24262,,4,,42.9624,28c203d7-52b0-417c-a367-cfa2c551a6af,2013-12-01 00:00:00.000000
60783,2013-11-24 00:00:00.000000,5,true,23065,,1,,77.3169,12e923e0-c3e5-4ecc-a20a-315e1782afde,2013-12-01 00:00:00.000000
60784,2013-11-24 00:00:00.000000,5,true,18506,,6,10360,77.3169,4946c6c3-fe17-4cb7-b677-085019b78b40,2013-12-01 00:00:00.000000
60785,2013-11-24 00:00:00.000000,5,true,22192,,1,,93.8919,38517961-2fb2-4ca1-8157-8c3c3ac53961,2013-12-01 00:00:00.000000
60786,2013-11-24 00:00:00.000000,5,true,21413,,1,,16.5529,70958192-480f-4103-8209-60986d743e41,2013-12-01 00:00:00.000000
60787,2013-11-24 00:00:00.000000,5,true,21317,,4,,120.3898,382d3561-21ba-484c-a4ca-4b8299d24d22,2013-12-01 00:00:00.000000
60788,2013-11-24 00:00:00.000000,5,true,21451,,4,,26.4869,6a8fea2e-65cf-4f62-8a8b-356bc3d750fb,2013-12-01 00:00:00.000000
60789,2013-11-24 00:00:00.000000,5,true,19669,,1,,87.2729,7fe92393-02d6-40b3-bdc5-6112b15aafad,2013-12-01 00:00:00.000000
60790,2013-11-24 00:00:00.000000,5,true,17426,,4,,5.514,f08513c5-71bb-4b3b-ab2e-41f770315b32,2013-12-01 00:00:00.000000
60791,2013-11-24 00:00:00.000000,5,true,16875,,4,,44.1779,6e3f7d0c-488d-40e1-8fce-ae8aca856492,2013-12-01 00:00:00.000000
60792,2013-11-24 00:00:00.000000,5,true,17177,,4,,15.4479,9e761af7-bf9e-475d-8d3c-c20ad0634bd6,2013-12-01 00:00:00.000000
60793,2013-11-24 00:00:00.000000,5,true,15895,,4,,68.4658,9b24488e-9c3e-41ee-a014-341022b17085,2013-12-01 00:00:00.000000
60794,2013-11-24 00:00:00.000000,5,true,14444,,4,,34.2219,b7866fdd-434e-4f5b-9bb2-5928ed35dfb4,2013-12-01 00:00:00.000000
60795,2013-11-24 00:00:00.000000,5,true,13749,,4,,24.2879,7866489a-fb7c-4a43-821b-a6c40c4285f8,2013-12-01 00:00:00.000000
60796,2013-11-24 00:00:00.000000,5,true,13761,,1,,51.3494,646075be-043f-4395-8fd5-c89dbca69933,2013-12-01 00:00:00.000000
60797,2013-11-24 00:00:00.000000,5,true,21074,,10,10363,48.5869,b6783075-9ff1-4108-8f9a-753744f0a2e5,2013-12-01 00:00:00.000000
60798,2013-11-24 00:00:00.000000,5,true,22310,,8,,103.8369,74696d76-ef2f-4665-ada4-9bf9e99d7b71,2013-12-01 00:00:00.000000
60799,2013-11-24 00:00:00.000000,5,true,23601,,8,,6.9394,07728933-8095-42f2-bcb4-23eb05651b4c,2013-12-01 00:00:00.000000
60800,2013-11-24 00:00:00.000000,5,true,23613,,10,10363,38.6529,43823c28-c2d8-4073-98b8-971b7d081f69,2013-12-01 00:00:00.000000
60801,2013-11-24 00:00:00.000000,5,true,22507,,8,,54.1119,73ad127b-99d2-4443-84bf-bea9a2c04c05,2013-12-01 00:00:00.000000
60802,2013-11-24 00:00:00.000000,5,true,24547,,8,,43.0729,8e3d77bf-1fbd-4e70-a098-6a646ba5ab5c,2013-12-01 00:00:00.000000
60803,2013-11-24 00:00:00.000000,5,true,26419,,8,,37.5479,f13ffab5-1945-4071-80fb-5fc2fffc2ab4,2013-12-01 00:00:00.000000
60804,2013-11-24 00:00:00.000000,5,true,29424,,8,,37.5479,7e276af1-682b-4e92-bbde-5650073aa160,2013-12-01 00:00:00.000000
60805,2013-11-24 00:00:00.000000,5,true,27941,,8,,16.8292,bd065292-0e5a-41c9-a32c-3f40c6144da9,2013-12-01 00:00:00.000000
60806,2013-11-24 00:00:00.000000,5,true,11514,,1,,44.189,8ebb5694-64a0-47eb-95c9-9cf864d1927b,2013-12-01 00:00:00.000000
60807,2013-11-24 00:00:00.000000,5,true,15402,,6,10360,82.8529,4cc106c1-ce2d-4fba-acd5-fea36b142f95,2013-12-01 00:00:00.000000
60808,2013-11-24 00:00:00.000000,5,true,12537,,7,,9.934,658b9bce-0fb6-4168-879b-c82816bbec17,2013-12-01 00:00:00.000000
60809,2013-11-24 00:00:00.000000,5,true,12377,,8,,55.239,fcae02e3-ddda-43af-b2ea-82bb4dfd808d,2013-12-01 00:00:00.000000
60810,2013-11-24 00:00:00.000000,5,true,22996,,6,10360,2715.3497,290ff20c-114a-49dc-a138-31afb0997e26,2013-12-01 00:00:00.000000
60811,2013-11-24 00:00:00.000000,5,true,13489,,1,,2538.4944,4a41bc7e-da25-4a14-bf8c-a22461a184c3,2013-12-01 00:00:00.000000
60812,2013-11-24 00:00:00.000000,5,true,11810,,1,,2646.4419,98449181-a560-443d-b0db-e85b6f95043c,2013-12-01 00:00:00.000000
60813,2013-11-24 00:00:00.000000,5,true,13472,,4,,2783.4729,fa182923-5f50-4d70-a0e8-24f21695a7b6,2013-12-01 00:00:00.000000
60814,2013-11-24 00:00:00.000000,5,true,26961,,8,,1402.0682,955d2458-6337-4445-be57-02dc091dcf4a,2013-12-01 00:00:00.000000
60815,2013-11-24 00:00:00.000000,5,true,19605,,9,10358,1918.2579,5e8926d5-de63-45f7-87be-2535743c0911,2013-12-01 00:00:00.000000
60816,2013-11-24 00:00:00.000000,5,true,16929,,9,10358,1276.8054,352029ba-24b4-42e1-b19a-a4ce1c8d6e00,2013-12-01 00:00:00.000000
60817,2013-11-24 00:00:00.000000,5,true,22410,,9,10358,596.689,b450be90-0ef1-40a4-95b3-77aa4d20c005,2013-12-01 00:00:00.000000
60818,2013-11-24 00:00:00.000000,5,true,11109,,9,10358,2644.3313,666b4108-b920-4661-be56-b86a8242786d,2013-12-01 00:00:00.000000
60819,2013-11-24 00:00:00.000000,5,true,25419,,4,,1381.0732,f93047df-c6a9-4c60-a30c-9b2e18f31839,2013-12-01 00:00:00.000000
60820,2013-11-24 00:00:00.000000,5,true,25289,,1,,2710.6092,73d0baa1-d043-4f75-b287-0eada95d246a,2013-12-01 00:00:00.000000
60821,2013-11-24 00:00:00.000000,5,true,25397,,4,,2681.8792,d461b649-07f2-438a-b0f8-e3d29ec35567,2013-12-01 00:00:00.000000
60822,2013-11-24 00:00:00.000000,5,true,25872,,1,,2673.0613,e2e54699-6a45-41fe-b6a1-6e4f63f7c1aa,2013-12-01 00:00:00.000000
60823,2013-11-24 00:00:00.000000,5,true,23158,,1,,662.4144,f86c2e55-3b3f-4ce3-bc59-030b042b8bbe,2013-12-01 00:00:00.000000
60824,2013-11-24 00:00:00.000000,5,true,17557,,1,,596.689,d889ed00-da7e-42c2-be0f-94e937911b5f,2013-12-01 00:00:00.000000
60825,2013-11-24 00:00:00.000000,5,true,17668,,4,,612.1369,6a44ecb4-e76c-41bc-b4bd-d7382d7c805b,2013-12-01 00:00:00.000000
60826,2013-11-24 00:00:00.000000,5,true,17270,,4,,1918.2579,a9272aa2-0e48-4b6c-b851-93dba4c0fa1c,2013-12-01 00:00:00.000000
60827,2013-11-24 00:00:00.000000,5,true,27775,,8,,1238.1415,c0400d3b-8830-4ee1-b196-96b1c86410a7,2013-12-01 00:00:00.000000
60828,2013-11-24 00:00:00.000000,5,true,27182,,7,,1297.8004,1a374aeb-668a-4449-bd10-998450c413fa,2013-12-01 00:00:00.000000
60829,2013-11-24 00:00:00.000000,5,true,26942,,10,10363,650.8008,6ead845a-6226-4c6f-9dff-0cce552de436,2013-12-01 00:00:00.000000
60830,2013-11-24 00:00:00.000000,5,true,16826,,8,,2698.4432,8886afff-bce3-46d7-a168-f278ba6274a7,2013-12-01 00:00:00.000000
60831,2013-11-24 00:00:00.000000,5,true,25738,,8,,2649.8453,91b2076e-8777-4278-95e3-6fd1212687da,2013-12-01 00:00:00.000000
60832,2013-11-24 00:00:00.000000,5,true,13405,,7,,2649.8453,8c15fd64-853e-4f97-a0b9-69e9a3a585fa,2013-12-01 00:00:00.000000
